seed,hardware_transition,baseline_experiment_id,locked_experiment_id,baseline_pass,locked_pass,baseline_abort_reason,locked_abort_reason,locked_abort_reason_name,feature,metric,family,lane,bit,control_bit,scope,baseline_value_ps,locked_value_ps,delta_ps,baseline_abs_ps,locked_abs_ps,delta_abs_ps,baseline_sign,locked_sign,sign_flip,abs_improved,abs_worsened
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,0,dqs_vs_dq_bit,-172,983,1155,172,983,811,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,1,dqs_vs_dq_bit,201,980,779,201,980,779,positive,positive,False,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,2,dqs_vs_dq_bit,-683,320,1003,683,320,-363,negative,positive,True,True,False
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,3,dqs_vs_dq_bit,143,-371,-514,143,371,228,positive,negative,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,4,dqs_vs_dq_bit,157,919,762,157,919,762,positive,positive,False,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,0,dqs_vs_dq_bit,-431,595,1026,431,595,164,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,1,dqs_vs_dq_bit,-151,980,1131,151,980,829,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,2,dqs_vs_dq_bit,-624,-198,426,624,198,-426,negative,negative,False,True,False
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,3,dqs_vs_dq_bit,-385,-348,37,385,348,-37,negative,negative,False,True,False
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,4,dqs_vs_dq_bit,-650,909,1559,650,909,259,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,0,dqs_vs_dq_bit,-424,707,1131,424,707,283,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,1,dqs_vs_dq_bit,-148,892,1040,148,892,744,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,2,dqs_vs_dq_bit,-677,-196,481,677,196,-481,negative,negative,False,True,False
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,3,dqs_vs_dq_bit,183,-556,-739,183,556,373,positive,negative,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,4,dqs_vs_dq_bit,-642,917,1559,642,917,275,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,0,dqs_vs_dq_bit,-291,1027,1318,291,1027,736,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,1,dqs_vs_dq_bit,-207,1214,1421,207,1214,1007,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,2,dqs_vs_dq_bit,-708,-36,672,708,36,-672,negative,negative,False,True,False
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,3,dqs_vs_dq_bit,229,-485,-714,229,485,256,positive,negative,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,4,dqs_vs_dq_bit,-7,673,680,7,673,666,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq11__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq11,0,dqs_vs_dq_bit,-166,1075,1241,166,1075,909,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq11__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq11,1,dqs_vs_dq_bit,-108,1348,1456,108,1348,1240,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq11__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq11,2,dqs_vs_dq_bit,-543,66,609,543,66,-477,negative,positive,True,True,False
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq11__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq11,3,dqs_vs_dq_bit,357,-441,-798,357,441,84,positive,negative,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq11__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq11,4,dqs_vs_dq_bit,-53,555,608,53,555,502,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,0,dqs_vs_dq_bit,-513,807,1320,513,807,294,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,1,dqs_vs_dq_bit,-62,1131,1193,62,1131,1069,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,2,dqs_vs_dq_bit,-764,26,790,764,26,-738,negative,positive,True,True,False
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,3,dqs_vs_dq_bit,143,-538,-681,143,538,395,positive,negative,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,4,dqs_vs_dq_bit,-91,586,677,91,586,495,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq13__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq13,0,dqs_vs_dq_bit,-77,1016,1093,77,1016,939,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq13__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq13,1,dqs_vs_dq_bit,-134,1089,1223,134,1089,955,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq13__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq13,2,dqs_vs_dq_bit,-544,10,554,544,10,-534,negative,positive,True,True,False
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq13__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq13,3,dqs_vs_dq_bit,275,-359,-634,275,359,84,positive,negative,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq13__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq13,4,dqs_vs_dq_bit,-60,466,526,60,466,406,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq14__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq14,0,dqs_vs_dq_bit,-464,855,1319,464,855,391,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq14__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq14,1,dqs_vs_dq_bit,-115,1040,1155,115,1040,925,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq14__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq14,2,dqs_vs_dq_bit,-533,-130,403,533,130,-403,negative,negative,False,True,False
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq14__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq14,3,dqs_vs_dq_bit,53,-533,-586,53,533,480,positive,negative,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq14__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq14,4,dqs_vs_dq_bit,-102,497,599,102,497,395,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq15__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq15,0,dqs_vs_dq_bit,137,1215,1078,137,1215,1078,positive,positive,False,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq15__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq15,1,dqs_vs_dq_bit,-67,1381,1448,67,1381,1314,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq15__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq15,2,dqs_vs_dq_bit,-191,748,939,191,748,557,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq15__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq15,3,dqs_vs_dq_bit,494,-484,-978,494,484,-10,positive,negative,True,True,False
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq15__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq15,4,dqs_vs_dq_bit,-270,1044,1314,270,1044,774,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq8__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq8,0,dqs_vs_dq_bit,-551,767,1318,551,767,216,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq8__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq8,1,dqs_vs_dq_bit,-105,950,1055,105,950,845,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq8__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq8,2,dqs_vs_dq_bit,-452,-15,437,452,15,-437,negative,negative,False,True,False
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq8__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq8,3,dqs_vs_dq_bit,-39,-586,-547,39,586,547,negative,negative,False,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq8__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq8,4,dqs_vs_dq_bit,-186,410,596,186,410,224,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq9__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq9,0,dqs_vs_dq_bit,-84,1127,1211,84,1127,1043,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq9__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq9,1,dqs_vs_dq_bit,-95,1374,1469,95,1374,1279,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq9__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq9,2,dqs_vs_dq_bit,-191,741,932,191,741,550,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq9__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq9,3,dqs_vs_dq_bit,413,-576,-989,413,576,163,positive,negative,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq9__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq9,4,dqs_vs_dq_bit,-359,956,1315,359,956,597,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_0__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,0,dqs_vs_dq_lane,-422.5,691.5,1114,422.5,691.5,269,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_1__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,1,dqs_vs_dq_lane,-53.5,954.5,1008,53.5,954.5,901,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_2__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,2,dqs_vs_dq_lane,-595.5,71.5,667,595.5,71.5,-524,negative,positive,True,True,False
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_3__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,3,dqs_vs_dq_lane,-154,-434,-280,154,434,280,negative,negative,False,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_4__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,4,dqs_vs_dq_lane,-503.5,1006,1509.5,503.5,1006,502.5,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_0__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,0,dqs_vs_dq_lane,-228.5,1021.5,1250,228.5,1021.5,793,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_1__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,1,dqs_vs_dq_lane,-106.5,1172.5,1279,106.5,1172.5,1066,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_2__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,2,dqs_vs_dq_lane,-538,18,556,538,18,-520,negative,positive,True,True,False
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_3__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,3,dqs_vs_dq_lane,252,-509,-761,252,509,257,positive,negative,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_4__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,4,dqs_vs_dq_lane,-96.5,570.5,667,96.5,570.5,474,negative,positive,True,False,True
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_lane1_minus_lane0_dq_median__idelay_cntvaluein_skew__all__no_bit__ctrl_0__lane1_vs_lane0_dq__value_ps,signed_lane1_minus_lane0_dq_median,idelay_cntvaluein_skew,all,,0,lane1_vs_lane0_dq,-556,-468,88,556,468,-88,negative,negative,False,True,False
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_lane1_minus_lane0_dq_median__idelay_cntvaluein_skew__all__no_bit__ctrl_1__lane1_vs_lane0_dq__value_ps,signed_lane1_minus_lane0_dq_median,idelay_cntvaluein_skew,all,,1,lane1_vs_lane0_dq,-394,-220,174,394,220,-174,negative,negative,False,True,False
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_lane1_minus_lane0_dq_median__idelay_cntvaluein_skew__all__no_bit__ctrl_2__lane1_vs_lane0_dq__value_ps,signed_lane1_minus_lane0_dq_median,idelay_cntvaluein_skew,all,,2,lane1_vs_lane0_dq,-323.5,-125.5,198,323.5,125.5,-198,negative,negative,False,True,False
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_lane1_minus_lane0_dq_median__idelay_cntvaluein_skew__all__no_bit__ctrl_3__lane1_vs_lane0_dq__value_ps,signed_lane1_minus_lane0_dq_median,idelay_cntvaluein_skew,all,,3,lane1_vs_lane0_dq,-590,-210,380,590,210,-380,negative,negative,False,True,False
3,pass_to_pass,baseline-no-lock-seed-3,cntvaluein3-skew-locked-seed3,True,True,0,0,none,signed_lane1_minus_lane0_dq_median__idelay_cntvaluein_skew__all__no_bit__ctrl_4__lane1_vs_lane0_dq__value_ps,signed_lane1_minus_lane0_dq_median,idelay_cntvaluein_skew,all,,4,lane1_vs_lane0_dq,-611,97.5,708.5,611,97.5,-513.5,negative,positive,True,True,False
